매장명,주소
와플대학 본사,서울 용산구 한강대로 325
와플대학 삼양캠퍼스,서울 강북구 솔샘로 209 1층
와플대학 석관캠퍼스,서울 성북구 돌곶이로 45 1층
와플대학 세종대학생회관캠퍼스,서울 광진구 능동로 209 세종대학교 학생회관 지하1층
와플대학 수유캠퍼스,서울 강북구 도봉로87길 34
와플대학 신금호역캠퍼스,서울 성동구 금호산길 67
와플대학 신창캠퍼스,서울 도봉구 덕릉로 254
와플대학 쌍문캠퍼스,서울 도봉구 해등로 176 1층
와플대학 역촌캠퍼스,서울 은평구 갈현로 85
와플대학 와플대학원,서울 강북구 삼양로179길 32 1층
와플대학 외대캠퍼스,서울 동대문구 휘경로 23
와플대학 이태원캠퍼스,서울 용산구 이태원로26길 12 1층
